,Date,Country,Dead,Source,More_Info
5725,14-Aug-1888,CANADA,Y,"Aurora Daiy Express, 8/18/1888",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.08.14-Geiser-passenger.pdf
5726,Reported 01-Aug-1888,USA,N,"The Ledger, 8/3/1888",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.08.01-catboat.pdf
5728,Reported 13-Jul-1888,INDIA,Y,"Otago Witness, 7/13/1888",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.07.13.R-Dwarka.pdf
5730,24-Jun-1888,AUSTRALIA,N,"Taranaki Herald, 7/9/1888",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.06.24-fishermen.pdf
5732,17-Feb-1888,NEW ZEALAND,N,"R.D. Weeks, GSAF; K.C. McDonald; Evening Post (Wellington), 8/21/1937",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.02.17-DavidGrant.pdf
5733,22-Jan-1888,AUSTRALIA,N,"Star, 1/23/1888",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.01.22-Burke.pdf
5734,Feb-1888,SOUTH AFRICA,Y,"Cape Mercantile Advertiser, 2/15/1888, M. Levine, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1888.02.00-Mzimvubu.pdf
5735,1888,LIBYA,N,M. Bardanis,http://sharkattackfile.net/spreadsheets/pdf_directory/1888.00.00-Triantafyllos.pdf
5736,Reported 22-Dec-1887,HONDURAS,Y,"Union County Journal, 12/22/1887",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.12.22.R-Luhudahl.pdf
5737,04-Dec-1887,AUSTRALIA,Y,"G.P. Whitley (1951), p.192",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.12.04-Cochrane.pdf
5738,18-Oct-1887,USA,Y,"Evening Telegram, 11/5/1887",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.10.18-Hamilton.pdf
5739,October 1887,BAHAMAS,Y,"New York Times, 12/23/1887 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.10.00-Shipwreck-Alfred-Watts.pdf
5740,22-Sep-1887,ITALY,N,"C. Moore, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.09.22-Weissmantel.pdf
5743,12-Mar-1887,AUSTRALIA,N,"New York Times, 5/16/1887",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.03.12-dinghy-Black-Point.pdf
5744,Reported 08-Feb-1887,NEW ZEALAND,Y,"Bruce Herald, 2/8/1887",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.02.08-Kaipara.pdf
5745,08-Feb-1887,SOUTH AFRICA,N,GSAF,http://sharkattackfile.net/spreadsheets/pdf_directory/1887.02.08-boat.pdf
5746,20-Jan-1887,BRAZIL,Y,"Brisbane Courier, 4/14/1887",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.01.20-Whittle.pdf
5747,12-Jan-1887,SOUTH AFRICA,Y,"Cape Mercantile Advertiser, 1/25/1887, M. Levine, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.01.12-Zangile.pdf
5748,1887,OCEAN,N,"Galveston Daily News, 2/11/1888",http://sharkattackfile.net/spreadsheets/pdf_directory/1887.00.00-Macedom.pdf
5749,Mid-Aug-1886,USA,N,"R. Heyer, citing the Red Bank Register, 9/1/1886",http://sharkattackfile.net/spreadsheets/pdf_directory/1886.08.00.c-boat.pdf
5750,Mid-Aug-1886,USA,N,"R. Heyer, citing the Red Bank Register, 9/1/1886",http://sharkattackfile.net/spreadsheets/pdf_directory/1886.08.00.b-FormanWhite-boat.pdf
5751,Aug-1886,USA,N,"R. Heyer citing the Red Bank Register, 9/1/1886",http://sharkattackfile.net/spreadsheets/pdf_directory/1886.08.00.a-Parker-Matthews.pdf
5752,17-Jun-1886,AUSTRALIA,Y,"Brisbane Courier, 6/21/1886",http://sharkattackfile.net/spreadsheets/pdf_directory/1886.06.17-Lacoon.pdf
5754,06-May-1886,NEW CALEDONIA,Y,"Timaru Herald, 6/8/1886",http://sharkattackfile.net/spreadsheets/pdf_directory/1886.05.06-Noumea.pdf
5755,26-Apr-1886,AUSTRALIA,N,"The Capricornian, 5/1/1886",http://sharkattackfile.net/spreadsheets/pdf_directory/1886.04.26-RothesayBay.pdf
5759,13-Feb-1886,AUSTRALIA,N,"Evening Post, 2/13/1886",http://sharkattackfile.net/spreadsheets/pdf_directory/1886.02.13.R-Wright.pdf
5760,28-Jan-1886,SOUTH AFRICA,N,"Eastern Province Herald, 1/28/1886; M. Levine, GSAF ",http://sharkattackfile.net/spreadsheets/pdf_directory/1886.01.28-Rodwell.pdf
5761,26-Jan-1886,AUSTRALIA,N,"Brisbane Courier, 1/27/1886",http://sharkattackfile.net/spreadsheets/pdf_directory/1886.01.26-Byrne.pdf
5762,01-Jan-1886,SOUTH AFRICA,Y,"P. Logan; M. Levine, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1886.01.01-Woolby.pdf
5763,1886,AUSTRALIA,N,"I. M. Sigismund, M.D.",http://sharkattackfile.net/spreadsheets/pdf_directory/1886.00.00-Sydney.pdf
5764,Reported 26-Nov-1885,AUSTRALIA,N,"Brisbane Courier, 11/26/1885",http://sharkattackfile.net/spreadsheets/pdf_directory/1885.11.26.R-Bishop.pdf
5765,26-Nov-1885,AUSTRALIA,N,"The West Australia, 12/2/1885",http://sharkattackfile.net/spreadsheets/pdf_directory/1885.11.26.a-Glyde.pdf
5766,17-Aug-1885,ATLANTIC OCEAN,Y,"New York Times, 8/27/1885",http://sharkattackfile.net/spreadsheets/pdf_directory/1885.08.17-Loesch.pdf
5767,26-Jul-1885,USA,N,"Hawaiian Gazette, 8124/1885",http://sharkattackfile.net/spreadsheets/pdf_directory/1885.07.26-b-Schooner-crew-1.pdf
5768,26-Jul-1885,USA,N,"Hawaiian Gazette, 8124/1885",http://sharkattackfile.net/spreadsheets/pdf_directory/1885.07.26.c-Schooner-crew-2.pdf
5769,26-Jul-1885,USA,Y,"Hawaiian Gazette, 8/24/1885",http://sharkattackfile.net/spreadsheets/pdf_directory/1885.07.26.a-CaptainRobinson.pdf
5771,09-Apr-1885,NEW ZEALAND,N,"Grey River Argus,4/18/185",http://sharkattackfile.net/spreadsheets/pdf_directory/1885.04.09-Pahi.pdf
5772,28-Mar-1885,SOUTH AFRICA,N,"South African Illustrated News, 3/28/1885",http://sharkattackfile.net/spreadsheets/pdf_directory/1885.03.28-oar.pdf
5773,13-Dec-1884,AUSTRALIA,Y,"The Argus, 12/29/1884",http://sharkattackfile.net/spreadsheets/pdf_directory/1884.12.13-Browne.pdf
5774,Reported 08-Dec-1884,FRANCE,Y,"North Otago Times, 12/8/1884",http://sharkattackfile.net/spreadsheets/pdf_directory/1884.12.08.R-France.pdf
5775,Reported 28-Aug-1884,USA,N,"Atlanta Contitution, 8/28/1884",http://sharkattackfile.net/spreadsheets/pdf_directory/1884.08.28.R-EdwardMonroe.pdf
5777,Reported 28-Apr-1884,BRAZIL,Y,"Pittsburgh Post Gazette, 4/28/1884",http://sharkattackfile.net/spreadsheets/pdf_directory/1884.04.28.R-ChalaCook.pdf
5778,16-Jan-1884,SOUTH AFRICA,Y,"Port Elizabeth Herald, 1/23/1884, M. Levine, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1884.01.16-Meyer.pdf
5779,14-Jan-1884,AUSTRALIA,Y,"G.P. Whitley (1951), p. 192, citing the Register (S.A.), 12/9/1925; V.M. Coppleson (1958), p.107; A. Sharpe, p.119",http://sharkattackfile.net/spreadsheets/pdf_directory/1884.01.14-Warren.pdf
5780,19-Dec-1883,AUSTRALIA,Y,"West Australian, 12/22/1883",http://sharkattackfile.net/spreadsheets/pdf_directory/1883.12.19-Lysaght.pdf
5781,Reported 18-Dec-1883,USA,Y,"Alton Evening Telegraph, 12/18/1883",http://sharkattackfile.net/spreadsheets/pdf_directory/1883.12.18.R-Duffy.pdf
5782,Reported 20-Oct-1883,URUGUAY,Y,"San Francisco Chronicle, 10/20/1883",http://sharkattackfile.net/spreadsheets/pdf_directory/1883.10.20.R-Galicia.pdf
5783,Reported 19-Oct-1883,USA,Y,"Buffalo Commercial Advertiser, 10/19/1883",http://sharkattackfile.net/spreadsheets/pdf_directory/1883.10.19.R-McCarroll.pdf
5784,Reported 14-Sep-1883 (probably happened Ca. 1843/1844),AUSTRALIA,Y,"C. Black, GSAF; Bruce Herald, 9/14/1993",http://sharkattackfile.net/spreadsheets/pdf_directory/1883.09.14.R-Owen-the-Bushranger.pdf
5785,05-Jul-1883,GEORGIA,N,"Savannah Times, 7/13/1883",http://sharkattackfile.net/spreadsheets/pdf_directory/1883.07.05-Savannah.pdf
5786,Reported 26-Feb-1883,AUSTRALIA,N,"The Queenslander, 3/3/1883",http://sharkattackfile.net/spreadsheets/pdf_directory/1883.02.26.R-PearlDiver.pdf
5787,Reported 25-Feb-1883,AUSTRALIA,Y,"The Queenslander, 3/3/1883",http://sharkattackfile.net/spreadsheets/pdf_directory/1883.02.25.R-Pearl-Diver.pdf
5788,21-Jan-1883,AUSTRALIA,Y,"Maitland Mercury, 1/23/1883",http://sharkattackfile.net/spreadsheets/pdf_directory/1883.01.21-Eaton.pdf
5789,1883,PACIFIC OCEAN,Y,"Freeborn County Standard, 11/14/1883",http://sharkattackfile.net/spreadsheets/pdf_directory/1883.00.00.d-cook.pdf
5790,Summer of 1883,USA,Y,"St Joseph Herald, 7/12/1884",http://sharkattackfile.net/spreadsheets/pdf_directory/1883.00.00.c-CaptainsBoy.pdf
5792,1883,USA,Y,"W.H. Greg, p.22",http://sharkattackfile.net/spreadsheets/pdf_directory/1883.00.00.a-aeronaut.pdf
5793,03-Dec-1882,NEW ZEALAND,N,"The Star, 12/4/1882",http://sharkattackfile.net/spreadsheets/pdf_directory/1882.12.03-Hill.pdf
5794,12-Nov-1882,NEW ZEALAND,N,"Colonist, 11/22/1882",http://sharkattackfile.net/spreadsheets/pdf_directory/1882.11.12.b-Evans.pdf
5795,12-Nov-1882,NEW ZEALAND,N,"Colonist, 11/22/1882",http://sharkattackfile.net/spreadsheets/pdf_directory/1882.11.12.a-Connerly.pdf
5796,Sep-1882,JAPAN,N,"Launceston Examiner, 6/21/1883 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1882.09.00-JapaneseFisherman.pdf
5797,14-May-1882,AUSTRALIA,N,"Launceston Examiner, 5/20/1882 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1882.05.14-Clare.pdf
5798,Reported 12-May-1882,AUSTRALIA,Y,"West Australian, 5/12/1882",http://sharkattackfile.net/spreadsheets/pdf_directory/1882.05.12.R-MalayDiver.pdf
